Datum Zeit;  Temperatur; Wind; Richtung; Peak 
31.12.2023 00:00; 8.31; 5.87; 138; 6.8
31.12.2023 00:01; 8.24; 5.54; 136; 7.4
31.12.2023 00:02; 8.31; 6.13; 139; 7.8
31.12.2023 00:03; 8.31; 6.91; 142; 7.9
31.12.2023 00:04; 8.31; 5.86; 137; 7.1
31.12.2023 00:05; 8.22; 6.02; 142; 7.7
31.12.2023 00:06; 8.22; 5.74; 145; 7.4
31.12.2023 00:07; 8.19; 5.43; 143; 6.3
31.12.2023 00:08; 8.19; 5.57; 147; 6.6
31.12.2023 00:09; 8.24; 6.17; 148; 7.3
31.12.2023 00:10; 8.22; 5.64; 149; 7.3
31.12.2023 00:11; 8.20; 6.15; 147; 7.8
31.12.2023 00:12; 8.25; 5.06; 152; 7.4
31.12.2023 00:13; 8.19; 5.09; 150; 6.2
31.12.2023 00:14; 8.30; 5.92; 148; 7.4
31.12.2023 00:15; 8.29; 6.12; 150; 6.8
31.12.2023 00:16; 8.31; 6.26; 146; 7.8
31.12.2023 00:17; 8.34; 5.56; 149; 7.6
31.12.2023 00:18; 8.34; 6.30; 149; 7.4
31.12.2023 00:19; 8.48; 6.48; 145; 7.8
31.12.2023 00:20; 8.31; 6.12; 148; 8.1
31.12.2023 00:21; 8.37; 6.08; 146; 7.4
31.12.2023 00:22; 8.38; 6.04; 145; 7.8
31.12.2023 00:23; 8.40; 6.98; 147; 8.2
31.12.2023 00:24; 8.39; 6.72; 148; 7.8
31.12.2023 00:25; 8.48; 7.12; 148; 8.5
31.12.2023 00:26; 8.38; 7.06; 148; 8.4
31.12.2023 00:27; 8.48; 7.29; 150; 8.4
31.12.2023 00:28; 8.70; 7.66; 153; 9.3
31.12.2023 00:29; 8.55; 7.48; 149; 8.5
31.12.2023 00:30; 8.49; 6.42; 153; 7.6
31.12.2023 00:31; 8.58; 7.60; 151; 8.2
31.12.2023 00:32; 8.50; 6.91; 154; 7.8
31.12.2023 00:33; 8.60; 7.05; 153; 7.9
31.12.2023 00:34; 8.60; 7.12; 156; 8.3
31.12.2023 00:35; 8.54; 6.71; 153; 7.9
31.12.2023 00:36; 8.54; 6.70; 150; 8.8
31.12.2023 00:37; 8.61; 6.90; 155; 8.2
31.12.2023 00:38; 8.53; 6.56; 152; 7.8
31.12.2023 00:39; 8.51; 6.51; 153; 7.7
31.12.2023 00:40; 8.46; 6.00; 153; 7.2
31.12.2023 00:41; 8.39; 5.46; 152; 6.6
31.12.2023 00:42; 8.55; 6.46; 156; 7.7
31.12.2023 00:43; 8.46; 6.17; 155; 7.2
31.12.2023 00:44; 8.83; 7.53; 156; 8.7
31.12.2023 00:45; 8.70; 6.75; 156; 8.6
31.12.2023 00:46; 8.74; 6.70; 155; 7.5
31.12.2023 00:47; 8.57; 6.34; 154; 7.6
31.12.2023 00:48; 8.75; 7.54; 161; 8.7
31.12.2023 00:49; 8.63; 6.85; 163; 8.3
31.12.2023 00:50; 8.57; 6.14; 161; 8.8
31.12.2023 00:51; 8.71; 7.00; 160; 8.5
31.12.2023 00:52; 8.62; 6.03; 159; 7.5
31.12.2023 00:53; 8.70; 7.28; 159; 8.9
31.12.2023 00:54; 8.65; 6.80; 158; 7.9
31.12.2023 00:55; 8.55; 6.40; 161; 7.4
31.12.2023 00:56; 8.67; 6.84; 164; 8.3
31.12.2023 00:57; 8.62; 6.57; 165; 7.9
31.12.2023 00:58; 8.50; 5.58; 161; 7.9
31.12.2023 00:59; 8.52; 5.32; 162; 6.8
31.12.2023 01:00; 8.61; 6.29; 165; 8.2
31.12.2023 01:01; 8.74; 7.18; 162; 8.5
31.12.2023 01:02; 8.61; 6.43; 163; 8.5
31.12.2023 01:03; 8.63; 6.40; 161; 7.9
31.12.2023 01:04; 8.62; 6.30; 163; 7.9
31.12.2023 01:05; 8.72; 7.22; 163; 8.7
31.12.2023 01:06; 8.70; 7.07; 164; 8.5
31.12.2023 01:07; 8.59; 6.62; 165; 7.7
31.12.2023 01:08; 8.58; 6.47; 166; 8.3
31.12.2023 01:09; 8.67; 7.42; 166; 8.5
31.12.2023 01:10; 8.62; 6.87; 168; 8.2
31.12.2023 01:11; 8.62; 6.39; 166; 8.3
31.12.2023 01:12; 8.66; 6.08; 166; 7.6
31.12.2023 01:13; 8.71; 6.93; 163; 8.9
31.12.2023 01:14; 8.68; 6.67; 169; 8.5
31.12.2023 01:15; 8.69; 6.13; 167; 8.4
31.12.2023 01:16; 8.76; 6.43; 164; 7.7
31.12.2023 01:17; 8.79; 6.87; 164; 8.7
31.12.2023 01:18; 8.77; 6.87; 164; 9.2
31.12.2023 01:19; 8.89; 7.63; 161; 9.1
31.12.2023 01:20; 8.80; 6.49; 163; 9.3
31.12.2023 01:21; 8.74; 5.71; 167; 7.7
31.12.2023 01:22; 8.81; 5.95; 161; 8.1
31.12.2023 01:23; 8.85; 6.55; 161; 8.7
31.12.2023 01:24; 8.90; 6.64; 163; 7.9
31.12.2023 01:25; 8.91; 6.09; 166; 8.1
31.12.2023 01:26; 8.93; 6.93; 165; 8.6
31.12.2023 01:27; 8.90; 6.42; 165; 8.4
31.12.2023 01:28; 8.89; 6.20; 163; 7.8
31.12.2023 01:29; 8.91; 5.99; 165; 7.9
31.12.2023 01:30; 8.90; 6.04; 161; 8.4
31.12.2023 01:31; 8.94; 6.76; 162; 8.3
31.12.2023 01:32; 8.89; 6.61; 161; 8.1
31.12.2023 01:33; 8.95; 7.70; 158; 9.5
31.12.2023 01:34; 8.92; 6.90; 163; 8.5
31.12.2023 01:35; 8.85; 5.00; 159; 7.1
31.12.2023 01:36; 8.91; 6.68; 163; 7.7
31.12.2023 01:37; 8.88; 5.21; 165; 7.5
31.12.2023 01:38; 8.92; 6.12; 157; 6.9
31.12.2023 01:39; 8.90; 5.67; 161; 7.7
31.12.2023 01:40; 8.94; 5.78; 162; 7.7
31.12.2023 01:41; 8.94; 6.31; 158; 8.5
31.12.2023 01:42; 8.91; 6.54; 155; 8.6
31.12.2023 01:43; 8.93; 6.68; 153; 8.7
31.12.2023 01:44; 8.89; 6.23; 161; 8.9
31.12.2023 01:45; 8.82; 5.84; 156; 7.6
31.12.2023 01:46; 8.88; 6.07; 153; 8.2
31.12.2023 01:47; 8.84; 5.73; 155; 7.7
31.12.2023 01:48; 8.78; 4.85; 158; 6.4
31.12.2023 01:49; 8.81; 5.94; 157; 7.9
31.12.2023 01:50; 8.74; 3.79; 152; 5.1
31.12.2023 01:51; 8.80; 6.10; 153; 7.9
31.12.2023 01:52; 8.74; 6.37; 158; 8.1
31.12.2023 01:53; 8.68; 5.61; 155; 7.8
31.12.2023 01:54; 8.66; 4.97; 151; 6.4
31.12.2023 01:55; 8.66; 4.81; 155; 6.5
31.12.2023 01:56; 8.68; 6.28; 159; 8.7
31.12.2023 01:57; 8.62; 4.74; 157; 7.1
31.12.2023 01:58; 8.57; 4.43; 160; 6.1
31.12.2023 01:59; 8.69; 5.63; 163; 7.2
31.12.2023 02:00; 8.61; 5.89; 163; 6.9
31.12.2023 02:01; 8.68; 6.77; 161; 7.9
31.12.2023 02:02; 8.63; 6.03; 157; 8.1
31.12.2023 02:03; 8.61; 6.28; 161; 8.2
31.12.2023 02:04; 8.55; 5.43; 161; 8.2
31.12.2023 02:05; 8.52; 4.96; 164; 7.2
31.12.2023 02:06; 8.65; 6.50; 159; 7.9
31.12.2023 02:07; 8.58; 5.80; 159; 7.3
31.12.2023 02:08; 8.52; 5.19; 164; 7.2
31.12.2023 02:09; 8.55; 5.89; 161; 8.3
31.12.2023 02:10; 8.57; 5.78; 162; 8.4
31.12.2023 02:11; 8.53; 5.88; 163; 7.9
31.12.2023 02:12; 8.52; 6.10; 166; 7.9
31.12.2023 02:13; 8.51; 5.45; 163; 8.3
31.12.2023 02:14; 8.43; 5.50; 162; 7.4
31.12.2023 02:15; 8.67; 7.57; 166; 9.5
31.12.2023 02:16; 8.62; 7.24; 169; 8.8
31.12.2023 02:17; 8.62; 7.10; 165; 8.6
31.12.2023 02:18; 8.69; 7.41; 164; 9.7
31.12.2023 02:19; 8.63; 6.55; 163; 8.2
31.12.2023 02:20; 8.62; 6.56; 169; 8.1
31.12.2023 02:21; 8.59; 7.00; 164; 8.6
31.12.2023 02:22; 8.53; 5.97; 163; 8.6
31.12.2023 02:23; 8.59; 7.15; 164; 8.6
31.12.2023 02:24; 8.51; 5.84; 164; 8.3
31.12.2023 02:25; 8.53; 6.24; 164; 8.2
31.12.2023 02:26; 8.53; 6.29; 161; 7.7
31.12.2023 02:27; 8.59; 6.86; 167; 8.5
31.12.2023 02:28; 8.57; 6.21; 165; 7.9
31.12.2023 02:29; 8.60; 6.75; 165; 8.7
31.12.2023 02:30; 8.61; 6.38; 167; 8.2
31.12.2023 02:31; 8.66; 6.33; 164; 7.9
31.12.2023 02:32; 8.66; 5.92; 165; 7.9
31.12.2023 02:33; 8.60; 5.50; 167; 7.1
31.12.2023 02:34; 8.58; 5.52; 165; 6.2
31.12.2023 02:35; 8.60; 5.53; 170; 7.6
31.12.2023 02:36; 8.62; 5.95; 165; 7.3
31.12.2023 02:37; 8.59; 5.15; 165; 6.8
31.12.2023 02:38; 8.62; 5.25; 167; 6.7
31.12.2023 02:39; 8.66; 6.02; 164; 7.5
31.12.2023 02:40; 8.62; 5.17; 166; 6.7
31.12.2023 02:41; 8.63; 5.02; 161; 6.7
31.12.2023 02:42; 8.54; 4.56; 165; 6.4
31.12.2023 02:43; 8.66; 5.66; 162; 6.3
31.12.2023 02:44; 8.55; 4.90; 158; 6.5
31.12.2023 02:45; 8.57; 5.25; 155; 7.2
31.12.2023 02:46; 8.62; 5.25; 158; 6.3
31.12.2023 02:47; 8.71; 5.62; 151; 7.4
31.12.2023 02:48; 8.67; 5.51; 147; 7.2
31.12.2023 02:49; 8.62; 5.21; 144; 6.3
31.12.2023 02:50; 8.53; 5.40; 146; 6.5
31.12.2023 02:51; 8.53; 5.51; 143; 6.4
31.12.2023 02:52; 8.49; 5.54; 141; 6.8
31.12.2023 02:53; 8.42; 5.08; 143; 6.6
31.12.2023 02:54; 8.40; 4.75; 142; 5.9
31.12.2023 02:55; 8.36; 4.90; 140; 6.1
31.12.2023 02:56; 8.43; 4.79; 140; 6.4
31.12.2023 02:57; 8.47; 5.47; 142; 6.5
31.12.2023 02:58; 8.41; 5.10; 138; 6.2
31.12.2023 02:59; 8.42; 4.53; 142; 5.5
31.12.2023 03:00; 8.37; 3.30; 137; 4.7
31.12.2023 03:01; 8.43; 4.39; 144; 5.6
31.12.2023 03:02; 8.37; 3.93; 140; 5.5
31.12.2023 03:03; 8.41; 4.50; 147; 5.4
31.12.2023 03:04; 8.46; 3.89; 145; 5.3
31.12.2023 03:05; 8.40; 4.27; 150; 5.5
31.12.2023 03:06; 8.34; 3.27; 151; 4.5
31.12.2023 03:07; 8.37; 3.36; 153; 4.2
31.12.2023 03:08; 8.33; 2.77; 161; 4.4
31.12.2023 03:09; 8.39; 3.20; 151; 4.9
31.12.2023 03:10; 8.48; 4.18; 149; 5.5
31.12.2023 03:11; 8.41; 3.97; 150; 4.7
31.12.2023 03:12; 8.52; 4.13; 143; 5.4
31.12.2023 03:13; 8.56; 4.59; 144; 6.3
31.12.2023 03:14; 8.57; 5.06; 138; 7.1
31.12.2023 03:15; 8.57; 4.24; 133; 6.1
31.12.2023 03:16; 8.53; 4.52; 139; 5.6
31.12.2023 03:17; 8.51; 4.42; 137; 6.6
31.12.2023 03:18; 8.57; 5.24; 133; 6.3
31.12.2023 03:19; 8.55; 4.71; 135; 5.7
31.12.2023 03:20; 8.60; 4.54; 131; 6.5
31.12.2023 03:21; 8.51; 3.94; 133; 6.5
31.12.2023 03:22; 8.53; 4.40; 137; 5.5
31.12.2023 03:23; 8.58; 3.01; 122; 4.6
31.12.2023 03:24; 8.57; 4.19; 137; 5.5
31.12.2023 03:25; 8.67; 3.59; 138; 4.7
31.12.2023 03:26; 8.63; 3.57; 134; 4.9
31.12.2023 03:27; 8.59; 3.22; 134; 4.4
31.12.2023 03:28; 8.55; 3.72; 141; 4.6
31.12.2023 03:29; 8.67; 5.46; 137; 6.9
31.12.2023 03:30; 8.70; 5.28; 138; 6.3
31.12.2023 03:31; 8.67; 5.37; 135; 6.4
31.12.2023 03:32; 8.64; 4.67; 139; 6.4
31.12.2023 03:33; 8.62; 4.74; 137; 5.7
31.12.2023 03:34; 8.62; 4.23; 142; 6.6
31.12.2023 03:35; 8.56; 4.12; 151; 5.7
31.12.2023 03:36; 8.57; 3.48; 138; 4.9
31.12.2023 03:37; 8.65; 4.49; 138; 6.2
31.12.2023 03:38; 8.61; 4.53; 137; 5.8
