Datum Zeit;  Temperatur; Wind; Richtung; Peak 
18.01.2024 00:00; -0.41; 2.00; 271; 2.4
18.01.2024 00:01; -0.38; 1.93; 271; 2.8
18.01.2024 00:02; -0.37; 2.13; 270; 3.1
18.01.2024 00:03; -0.42; 2.37; 279; 2.8
18.01.2024 00:04; -0.39; 2.63; 275; 3.1
18.01.2024 00:05; -0.34; 2.58; 274; 3.4
18.01.2024 00:06; -0.40; 3.03; 274; 3.7
18.01.2024 00:07; -0.37; 2.79; 276; 3.5
18.01.2024 00:08; -0.36; 2.12; 270; 3.2
18.01.2024 00:09; -0.34; 2.71; 286; 3.6
18.01.2024 00:10; -0.16; 2.15; 265; 2.7
18.01.2024 00:11; -0.40; 2.52; 267; 3.3
18.01.2024 00:12; -0.41; 2.28; 268; 2.6
18.01.2024 00:13; -0.46; 2.77; 270; 3.3
18.01.2024 00:14; -0.43; 2.90; 269; 3.7
18.01.2024 00:15; -0.46; 3.05; 266; 3.4
18.01.2024 00:16; -0.41; 2.96; 276; 3.7
18.01.2024 00:17; -0.40; 2.57; 273; 3.1
18.01.2024 00:18; -0.40; 2.30; 274; 2.9
18.01.2024 00:19; -0.37; 2.27; 276; 2.9
18.01.2024 00:20; -0.29; 2.10; 289; 3.3
18.01.2024 00:21; -0.19; 1.48; 269; 2.4
18.01.2024 00:22; -0.38; 2.18; 272; 2.9
18.01.2024 00:23; -0.37; 2.36; 261; 2.8
18.01.2024 00:24; -0.42; 2.26; 269; 2.9
18.01.2024 00:25; -0.44; 1.97; 271; 2.5
18.01.2024 00:26; -0.31; 1.80; 291; 2.2
18.01.2024 00:27; -0.36; 1.81; 283; 2.2
18.01.2024 00:28; -0.32; 1.81; 269; 2.2
18.01.2024 00:29; -0.05; 1.43; 277; 1.9
18.01.2024 00:30; -0.27; 1.67; 280; 2.6
18.01.2024 00:31; -0.19; 1.52; 270; 1.9
18.01.2024 00:32; -0.17; 1.09; 295; 1.5
18.01.2024 00:33; -0.36; 2.07; 286; 2.6
18.01.2024 00:34; -0.35; 1.77; 283; 2.3
18.01.2024 00:35; -0.37; 2.32; 264; 2.9
18.01.2024 00:36; -0.39; 2.21; 272; 2.8
18.01.2024 00:37; -0.37; 2.38; 282; 2.9
18.01.2024 00:38; -0.39; 2.99; 285; 3.5
18.01.2024 00:39; -0.39; 2.64; 276; 3.1
18.01.2024 00:40; -0.38; 2.78; 284; 3.3
18.01.2024 00:41; -0.36; 2.25; 283; 2.9
18.01.2024 00:42; -0.36; 2.30; 282; 2.6
18.01.2024 00:43; -0.39; 2.52; 273; 3.2
18.01.2024 00:44; -0.38; 2.83; 269; 3.3
18.01.2024 00:45; -0.33; 2.54; 285; 2.9
18.01.2024 00:46; -0.37; 2.26; 280; 3.2
18.01.2024 00:47; -0.37; 2.78; 282; 3.2
18.01.2024 00:48; -0.37; 2.37; 279; 2.8
