Datum Zeit;  Temperatur; Wind; Richtung; Peak 
31.01.2024 00:00; 8.40; 5.84; 282; 10.3
31.01.2024 00:01; 8.39; 9.08; 286; 10.9
31.01.2024 00:02; 8.35; 8.47; 281; 11.1
31.01.2024 00:03; 8.30; 9.75; 280; 12.3
31.01.2024 00:04; 8.21; 8.46; 273; 10.4
31.01.2024 00:05; 8.15; 6.95; 283; 10.2
31.01.2024 00:06; 8.06; 7.46; 269; 10.5
31.01.2024 00:07; 7.97; 7.06; 278; 9.3
31.01.2024 00:08; 7.92; 8.09; 273; 11.3
31.01.2024 00:09; 7.89; 8.13; 282; 10.2
31.01.2024 00:10; 7.88; 8.09; 275; 9.1
31.01.2024 00:11; 7.85; 7.64; 276; 9.2
31.01.2024 00:12; 7.87; 6.85; 282; 11.1
31.01.2024 00:13; 7.82; 7.14; 264; 10.5
31.01.2024 00:14; 7.84; 4.54; 277; 6.5
31.01.2024 00:15; 7.80; 6.39; 279; 7.6
31.01.2024 00:16; 7.79; 4.97; 271; 5.8
31.01.2024 00:17; 7.82; 4.55; 269; 6.8
31.01.2024 00:18; 7.82; 5.43; 268; 8.1
31.01.2024 00:19; 7.82; 5.53; 267; 7.5
31.01.2024 00:20; 7.81; 4.41; 267; 6.4
31.01.2024 00:21; 7.84; 4.95; 267; 6.2
31.01.2024 00:22; 7.85; 5.11; 268; 6.5
31.01.2024 00:23; 7.85; 4.97; 256; 6.7
31.01.2024 00:24; 7.89; 4.87; 259; 5.9
31.01.2024 00:25; 7.88; 4.47; 254; 5.1
31.01.2024 00:26; 7.86; 3.79; 244; 4.8
31.01.2024 00:27; 7.92; 2.73; 258; 4.5
31.01.2024 00:28; 7.73; 4.70; 249; 8.5
31.01.2024 00:29; 7.65; 6.31; 251; 9.2
31.01.2024 00:30; 7.62; 5.30; 263; 7.2
31.01.2024 00:31; 7.66; 7.17; 253; 8.7
31.01.2024 00:32; 7.60; 7.02; 254; 8.5
31.01.2024 00:33; 7.56; 6.33; 251; 7.4
31.01.2024 00:34; 7.53; 6.62; 254; 8.4
31.01.2024 00:35; 7.54; 6.92; 258; 9.1
31.01.2024 00:36; 7.56; 7.14; 256; 8.8
31.01.2024 00:37; 7.53; 6.24; 255; 7.8
31.01.2024 00:38; 7.51; 6.45; 257; 7.8
31.01.2024 00:39; 7.51; 5.57; 258; 7.4
31.01.2024 00:40; 7.51; 5.86; 255; 6.9
31.01.2024 00:41; 7.51; 5.63; 255; 7.1
31.01.2024 00:42; 7.50; 6.03; 245; 7.3
31.01.2024 00:43; 7.50; 5.13; 246; 6.4
31.01.2024 00:44; 7.48; 5.62; 257; 7.8
31.01.2024 00:45; 7.49; 5.40; 250; 7.8
31.01.2024 00:46; 7.45; 5.34; 257; 6.5
31.01.2024 00:47; 7.47; 6.01; 258; 7.8
31.01.2024 00:48; 7.46; 5.53; 254; 6.8
