Datum Zeit;  Temperatur; Wind; Richtung; Peak 
14.02.2024 00:00; 8.10; 5.61; 180; 7.7
14.02.2024 00:01; 8.11; 5.53; 183; 7.5
14.02.2024 00:02; 8.10; 5.09; 185; 6.1
14.02.2024 00:03; 8.09; 4.74; 185; 6.6
14.02.2024 00:04; 8.14; 5.57; 183; 6.4
14.02.2024 00:05; 8.08; 4.93; 178; 5.9
14.02.2024 00:06; 8.14; 5.90; 185; 7.3
14.02.2024 00:07; 8.11; 4.98; 177; 6.2
14.02.2024 00:08; 8.12; 5.52; 180; 8.1
14.02.2024 00:09; 8.14; 5.44; 181; 7.2
14.02.2024 00:10; 8.09; 4.85; 181; 5.9
14.02.2024 00:11; 8.01; 4.89; 187; 5.9
14.02.2024 00:12; 8.09; 4.94; 183; 5.9
14.02.2024 00:13; 8.06; 4.81; 180; 6.3
14.02.2024 00:14; 8.07; 4.61; 185; 5.5
14.02.2024 00:15; 8.06; 4.44; 180; 5.4
14.02.2024 00:16; 8.06; 4.29; 184; 5.2
14.02.2024 00:17; 8.04; 4.59; 183; 5.7
14.02.2024 00:18; 8.04; 4.62; 188; 6.1
14.02.2024 00:19; 8.03; 4.00; 181; 5.4
14.02.2024 00:20; 8.08; 4.41; 178; 6.2
14.02.2024 00:21; 8.07; 5.05; 181; 6.1
14.02.2024 00:22; 8.08; 5.46; 181; 6.4
14.02.2024 00:23; 8.12; 5.38; 180; 6.8
14.02.2024 00:24; 8.09; 4.89; 181; 6.3
14.02.2024 00:25; 8.07; 4.39; 181; 6.1
14.02.2024 00:26; 8.09; 4.43; 177; 6.2
14.02.2024 00:27; 8.14; 6.04; 178; 7.4
14.02.2024 00:28; 8.12; 5.19; 184; 7.3
14.02.2024 00:29; 8.11; 5.11; 185; 6.6
14.02.2024 00:30; 8.17; 5.13; 188; 7.9
14.02.2024 00:31; 8.17; 4.90; 188; 5.9
14.02.2024 00:32; 8.19; 5.48; 187; 6.4
14.02.2024 00:33; 8.14; 4.90; 187; 5.9
14.02.2024 00:34; 8.11; 4.62; 189; 5.7
14.02.2024 00:35; 8.14; 4.69; 184; 5.9
14.02.2024 00:36; 8.16; 4.94; 185; 6.3
14.02.2024 00:37; 8.09; 4.48; 183; 5.7
14.02.2024 00:38; 8.09; 4.35; 181; 5.8
14.02.2024 00:39; 8.11; 5.03; 179; 5.7
14.02.2024 00:40; 8.07; 4.40; 178; 4.9
14.02.2024 00:41; 8.05; 3.72; 177; 4.4
14.02.2024 00:42; 8.05; 3.47; 181; 4.3
14.02.2024 00:43; 8.03; 3.38; 176; 3.9
14.02.2024 00:44; 8.12; 3.63; 170; 4.2
14.02.2024 00:45; 8.09; 3.57; 175; 4.7
14.02.2024 00:46; 8.10; 3.83; 171; 4.6
14.02.2024 00:47; 8.08; 3.38; 172; 4.4
14.02.2024 00:48; 8.04; 3.27; 173; 4.2
14.02.2024 00:49; 8.04; 3.58; 167; 4.4
14.02.2024 00:50; 8.01; 3.27; 167; 4.4
14.02.2024 00:51; 7.93; 3.34; 167; 3.8
14.02.2024 00:52; 7.98; 3.61; 168; 4.1
14.02.2024 00:53; 7.95; 3.64; 168; 4.1
14.02.2024 00:54; 8.04; 3.88; 169; 4.7
14.02.2024 00:55; 7.90; 3.59; 167; 4.1
14.02.2024 00:56; 7.91; 3.44; 169; 4.2
14.02.2024 00:57; 7.95; 3.49; 170; 4.3
14.02.2024 00:58; 7.96; 3.83; 166; 4.3
14.02.2024 00:59; 7.93; 3.67; 168; 4.1
14.02.2024 01:00; 7.94; 3.69; 166; 4.2
14.02.2024 01:01; 7.91; 3.98; 165; 4.6
14.02.2024 01:02; 7.91; 3.89; 168; 4.9
14.02.2024 01:03; 8.01; 4.41; 171; 5.7
14.02.2024 01:04; 7.99; 4.33; 170; 5.1
14.02.2024 01:05; 7.98; 4.44; 169; 5.4
14.02.2024 01:06; 7.92; 4.05; 171; 5.6
14.02.2024 01:07; 7.98; 4.64; 175; 6.1
14.02.2024 01:08; 7.95; 4.75; 173; 5.6
14.02.2024 01:09; 7.97; 4.55; 174; 4.9
14.02.2024 01:10; 8.01; 4.60; 176; 5.7
14.02.2024 01:11; 8.02; 5.01; 172; 5.9
14.02.2024 01:12; 7.98; 4.24; 175; 5.2
14.02.2024 01:13; 8.00; 4.43; 176; 5.3
14.02.2024 01:14; 7.96; 4.20; 177; 5.9
14.02.2024 01:15; 7.97; 4.61; 176; 5.6
14.02.2024 01:16; 8.08; 4.90; 171; 5.8
14.02.2024 01:17; 8.05; 4.72; 176; 5.8
14.02.2024 01:18; 8.00; 4.23; 176; 5.1
14.02.2024 01:19; 7.98; 3.87; 176; 6.2
14.02.2024 01:20; 8.09; 5.30; 175; 6.1
14.02.2024 01:21; 8.05; 4.60; 171; 5.6
14.02.2024 01:22; 8.04; 4.69; 170; 5.9
14.02.2024 01:23; 8.04; 4.94; 175; 6.7
14.02.2024 01:24; 8.06; 5.16; 170; 6.5
14.02.2024 01:25; 8.05; 5.06; 174; 6.8
14.02.2024 01:26; 8.01; 4.73; 173; 5.9
14.02.2024 01:27; 8.02; 4.75; 172; 5.7
14.02.2024 01:28; 8.06; 4.82; 174; 5.8
14.02.2024 01:29; 8.01; 4.73; 173; 5.9
14.02.2024 01:30; 8.02; 4.42; 173; 5.8
14.02.2024 01:31; 8.02; 4.71; 173; 5.9
14.02.2024 01:32; 7.97; 3.71; 181; 5.7
14.02.2024 01:33; 8.01; 4.18; 170; 5.9
14.02.2024 01:34; 8.03; 4.83; 171; 6.8
14.02.2024 01:35; 8.09; 5.42; 169; 6.6
14.02.2024 01:36; 8.11; 5.53; 168; 7.2
14.02.2024 01:37; 8.12; 5.30; 169; 6.1
14.02.2024 01:38; 8.08; 5.01; 167; 5.9
14.02.2024 01:39; 8.11; 5.35; 166; 6.8
14.02.2024 01:40; 8.08; 5.06; 169; 6.4
14.02.2024 01:41; 8.08; 5.12; 163; 6.2
14.02.2024 01:42; 8.05; 4.67; 162; 6.3
14.02.2024 01:43; 8.06; 4.37; 164; 5.4
14.02.2024 01:44; 8.13; 5.13; 160; 6.9
14.02.2024 01:45; 8.14; 4.95; 158; 6.2
14.02.2024 01:46; 8.07; 4.52; 164; 5.5
14.02.2024 01:47; 8.10; 5.33; 163; 6.5
14.02.2024 01:48; 8.09; 5.14; 159; 6.6
14.02.2024 01:49; 8.09; 4.73; 157; 6.1
14.02.2024 01:50; 8.03; 4.53; 168; 5.9
14.02.2024 01:51; 8.04; 4.60; 159; 6.3
14.02.2024 01:52; 8.03; 5.13; 162; 7.3
14.02.2024 01:53; 8.01; 5.65; 155; 6.5
14.02.2024 01:54; 7.97; 5.47; 158; 7.1
14.02.2024 01:55; 7.95; 4.09; 153; 5.3
14.02.2024 01:56; 7.95; 4.82; 155; 6.3
14.02.2024 01:57; 7.93; 4.77; 150; 5.8
14.02.2024 01:58; 7.89; 5.28; 151; 6.5
14.02.2024 01:59; 7.91; 4.54; 157; 6.3
14.02.2024 02:00; 7.88; 3.22; 155; 4.7
14.02.2024 02:01; 7.84; 3.76; 154; 4.8
14.02.2024 02:02; 7.82; 3.95; 155; 6.2
14.02.2024 02:03; 7.78; 4.52; 148; 5.9
14.02.2024 02:04; 7.71; 4.00; 153; 5.2
14.02.2024 02:05; 7.70; 4.09; 152; 4.9
14.02.2024 02:06; 7.69; 4.07; 149; 5.7
14.02.2024 02:07; 7.72; 4.84; 150; 5.6
14.02.2024 02:08; 7.69; 4.05; 153; 4.9
14.02.2024 02:09; 7.71; 4.91; 151; 6.2
14.02.2024 02:10; 7.64; 4.02; 155; 5.5
14.02.2024 02:11; 7.62; 3.76; 157; 5.3
14.02.2024 02:12; 7.64; 4.23; 151; 4.9
14.02.2024 02:13; 7.60; 3.48; 160; 4.5
14.02.2024 02:14; 7.60; 3.62; 158; 4.9
14.02.2024 02:15; 7.62; 4.28; 163; 5.3
14.02.2024 02:16; 7.64; 4.71; 159; 6.4
14.02.2024 02:17; 7.58; 4.40; 167; 5.2
14.02.2024 02:18; 7.56; 3.84; 160; 4.7
14.02.2024 02:19; 7.57; 4.00; 154; 5.3
14.02.2024 02:20; 7.64; 4.62; 155; 5.5
14.02.2024 02:21; 7.58; 4.24; 158; 5.4
14.02.2024 02:22; 7.67; 4.03; 158; 4.8
14.02.2024 02:23; 7.68; 4.30; 155; 5.6
14.02.2024 02:24; 7.66; 4.62; 153; 6.1
14.02.2024 02:25; 7.69; 4.85; 152; 5.8
14.02.2024 02:26; 7.58; 4.15; 156; 4.9
14.02.2024 02:27; 7.63; 4.88; 156; 6.8
14.02.2024 02:28; 7.64; 5.04; 150; 5.8
14.02.2024 02:29; 7.59; 4.70; 152; 5.8
14.02.2024 02:30; 7.59; 4.68; 155; 6.1
14.02.2024 02:31; 7.55; 5.40; 156; 6.3
14.02.2024 02:32; 7.53; 4.69; 156; 6.6
14.02.2024 02:33; 7.59; 5.01; 153; 6.5
14.02.2024 02:34; 7.58; 5.33; 150; 8.1
14.02.2024 02:35; 7.41; 3.86; 153; 4.9
14.02.2024 02:36; 7.51; 4.46; 154; 6.4
14.02.2024 02:37; 7.46; 4.36; 153; 5.7
14.02.2024 02:38; 7.45; 4.33; 154; 5.8
14.02.2024 02:39; 7.44; 4.89; 160; 6.1
14.02.2024 02:40; 7.44; 4.63; 153; 6.3
14.02.2024 02:41; 7.57; 4.92; 157; 6.2
14.02.2024 02:42; 7.54; 5.72; 151; 7.3
14.02.2024 02:43; 7.46; 4.53; 152; 6.3
14.02.2024 02:44; 7.37; 3.47; 157; 4.7
14.02.2024 02:45; 7.37; 4.19; 156; 5.3
14.02.2024 02:46; 7.40; 5.22; 157; 7.5
14.02.2024 02:47; 7.33; 4.00; 161; 5.2
14.02.2024 02:48; 7.37; 4.87; 153; 5.7
14.02.2024 02:49; 7.34; 4.61; 159; 5.7
14.02.2024 02:50; 7.47; 5.13; 152; 6.5
14.02.2024 02:51; 7.44; 5.11; 152; 7.7
14.02.2024 02:52; 7.33; 5.23; 157; 6.6
14.02.2024 02:53; 7.38; 4.53; 156; 5.8
14.02.2024 02:54; 7.41; 4.83; 150; 6.2
14.02.2024 02:55; 7.41; 4.92; 153; 6.2
14.02.2024 02:56; 7.35; 4.76; 153; 5.9
14.02.2024 02:57; 7.38; 4.86; 158; 6.6
14.02.2024 02:58; 7.29; 3.99; 153; 4.9
14.02.2024 02:59; 7.34; 4.73; 155; 6.5
14.02.2024 03:00; 7.30; 3.76; 153; 5.4
14.02.2024 03:01; 7.31; 3.76; 162; 5.1
14.02.2024 03:02; 7.33; 3.76; 143; 5.6
14.02.2024 03:03; 7.25; 4.03; 147; 5.4
14.02.2024 03:04; 7.33; 4.23; 149; 6.2
14.02.2024 03:05; 7.39; 4.37; 149; 5.1
14.02.2024 03:06; 7.37; 4.92; 156; 6.2
14.02.2024 03:07; 7.41; 5.45; 148; 6.7
14.02.2024 03:08; 7.47; 4.86; 153; 5.9
14.02.2024 03:09; 7.38; 4.67; 157; 6.7
14.02.2024 03:10; 7.46; 5.15; 151; 6.6
14.02.2024 03:11; 7.37; 4.83; 156; 6.1
14.02.2024 03:12; 7.33; 4.50; 152; 6.1
14.02.2024 03:13; 7.44; 5.35; 156; 7.7
14.02.2024 03:14; 7.43; 4.65; 154; 7.2
14.02.2024 03:15; 7.36; 4.91; 158; 6.3
14.02.2024 03:16; 7.50; 5.80; 154; 7.1
14.02.2024 03:17; 7.65; 6.14; 153; 7.2
14.02.2024 03:18; 7.60; 5.69; 154; 6.7
14.02.2024 03:19; 7.45; 4.53; 163; 6.6
14.02.2024 03:20; 7.58; 5.72; 165; 7.6
14.02.2024 03:21; 7.47; 4.35; 171; 4.9
14.02.2024 03:22; 7.57; 4.81; 164; 5.9
14.02.2024 03:23; 7.49; 4.69; 170; 6.1
14.02.2024 03:24; 7.59; 5.11; 168; 6.7
14.02.2024 03:25; 7.49; 4.63; 165; 5.6
14.02.2024 03:26; 7.60; 4.86; 166; 6.1
14.02.2024 03:27; 7.55; 4.66; 162; 7.9
14.02.2024 03:28; 7.61; 5.10; 171; 7.3
14.02.2024 03:29; 7.67; 6.64; 163; 8.3
14.02.2024 03:30; 7.75; 6.51; 167; 7.6
14.02.2024 03:31; 7.65; 5.90; 164; 7.4
14.02.2024 03:32; 7.70; 6.30; 170; 7.7
14.02.2024 03:33; 7.67; 5.62; 163; 7.6
14.02.2024 03:34; 7.65; 5.29; 176; 7.1
14.02.2024 03:35; 7.86; 5.77; 168; 7.1
14.02.2024 03:36; 7.82; 5.46; 170; 7.6
14.02.2024 03:37; 7.96; 6.16; 173; 7.9
14.02.2024 03:38; 7.92; 6.11; 171; 7.4
14.02.2024 03:39; 7.92; 5.33; 174; 7.5
14.02.2024 03:40; 7.93; 6.06; 174; 7.1
14.02.2024 03:41; 7.96; 5.77; 174; 8.2
14.02.2024 03:42; 7.88; 5.37; 167; 7.1
14.02.2024 03:43; 8.01; 6.19; 170; 7.3
14.02.2024 03:44; 8.10; 7.00; 171; 7.9
14.02.2024 03:45; 7.98; 5.93; 164; 7.7
14.02.2024 03:46; 7.95; 6.01; 165; 6.9
14.02.2024 03:47; 7.95; 5.33; 167; 6.3
14.02.2024 03:48; 7.80; 4.57; 172; 6.7
14.02.2024 03:49; 7.84; 4.15; 166; 5.7
14.02.2024 03:50; 7.91; 4.98; 168; 6.2
14.02.2024 03:51; 7.83; 4.58; 172; 5.8
14.02.2024 03:52; 7.83; 4.76; 170; 5.8
14.02.2024 03:53; 7.86; 4.97; 168; 5.9
14.02.2024 03:54; 7.82; 4.50; 164; 5.5
14.02.2024 03:55; 7.84; 4.65; 171; 5.9
14.02.2024 03:56; 7.74; 4.26; 172; 5.1
