Datum Zeit;  Temperatur; Wind; Richtung; Peak 
20.02.2024 00:00; 9.31; 6.78; 292; 8.6
20.02.2024 00:01; 9.24; 4.78; 286; 6.7
20.02.2024 00:02; 9.30; 6.70; 281; 8.5
20.02.2024 00:03; 9.23; 5.45; 281; 7.2
20.02.2024 00:04; 9.22; 4.24; 288; 5.7
20.02.2024 00:05; 9.22; 4.86; 285; 6.9
20.02.2024 00:06; 9.24; 5.80; 282; 8.5
20.02.2024 00:07; 9.25; 6.20; 285; 7.9
20.02.2024 00:08; 9.22; 5.97; 279; 7.5
20.02.2024 00:09; 9.21; 4.93; 279; 8.2
20.02.2024 00:10; 9.24; 6.63; 277; 8.2
20.02.2024 00:11; 9.18; 5.07; 284; 7.6
20.02.2024 00:12; 9.18; 5.11; 276; 7.1
20.02.2024 00:13; 9.19; 4.31; 280; 6.3
20.02.2024 00:14; 9.17; 4.47; 268; 6.8
20.02.2024 00:15; 9.14; 4.15; 272; 6.6
20.02.2024 00:16; 9.11; 4.04; 282; 5.2
20.02.2024 00:17; 9.17; 6.87; 279; 8.3
20.02.2024 00:18; 9.17; 6.30; 276; 7.8
20.02.2024 00:19; 9.16; 6.78; 283; 8.4
20.02.2024 00:20; 9.10; 5.24; 281; 6.6
20.02.2024 00:21; 9.17; 6.07; 284; 8.3
20.02.2024 00:22; 9.16; 6.53; 278; 8.3
20.02.2024 00:23; 9.10; 4.26; 280; 6.3
20.02.2024 00:24; 9.12; 6.12; 281; 8.5
20.02.2024 00:25; 9.13; 6.08; 277; 8.6
20.02.2024 00:26; 9.08; 4.93; 288; 7.6
20.02.2024 00:27; 9.08; 4.94; 284; 6.5
20.02.2024 00:28; 9.06; 4.70; 283; 6.2
20.02.2024 00:29; 9.05; 4.28; 292; 6.3
20.02.2024 00:30; 9.07; 5.88; 284; 8.1
20.02.2024 00:31; 9.05; 4.37; 274; 5.8
20.02.2024 00:32; 9.07; 5.98; 281; 7.9
20.02.2024 00:33; 8.99; 3.26; 274; 5.4
20.02.2024 00:34; 9.05; 5.74; 288; 7.5
20.02.2024 00:35; 9.02; 5.53; 285; 7.8
20.02.2024 00:36; 9.01; 5.07; 283; 7.6
20.02.2024 00:37; 9.03; 6.43; 283; 8.8
20.02.2024 00:38; 9.05; 6.47; 282; 8.8
20.02.2024 00:39; 8.99; 5.47; 276; 6.7
20.02.2024 00:40; 8.97; 4.89; 274; 5.9
20.02.2024 00:41; 8.97; 5.40; 281; 7.7
20.02.2024 00:42; 9.00; 5.77; 280; 9.1
20.02.2024 00:43; 8.97; 6.27; 281; 7.7
20.02.2024 00:44; 8.93; 5.43; 286; 6.9
20.02.2024 00:45; 8.96; 5.93; 281; 8.2
20.02.2024 00:46; 8.90; 4.75; 277; 6.6
20.02.2024 00:47; 8.92; 7.31; 277; 10.7
20.02.2024 00:48; 8.89; 6.04; 284; 7.9
20.02.2024 00:49; 8.90; 5.79; 274; 7.5
20.02.2024 00:50; 8.91; 6.69; 281; 8.4
